,Unnamed: 0,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
227,227,F29641,2357,E,2.0,52:47.0,25/09/2019,13/09/2019 00:00,25/09/2019,,3743.0,0.0,0.0
228,228,F29642,2385,E,4.0,23:12.0,25/09/2019,25/09/2019 00:00,25/10/2019,,6000.0,0.0,0.0
229,229,F29643,6852,E,2.0,59:43.0,25/09/2019,25/09/2019 00:00,25/09/2019,,333.96,0.0,0.0
230,230,F29644,6852,C,2.0,29:02.0,25/09/2019,25/09/2019 00:00,25/09/2019,25/09/2019,1269.88,0.0,0.0
231,231,F29645,6853,E,2.0,40:15.0,25/09/2019,25/09/2019 00:00,25/09/2019,,1269.88,0.0,0.0
232,232,F29646,5615,E,3.0,09:24.0,25/09/2019,25/09/2019 00:00,25/09/2019,,789.0,0.0,0.0
233,233,F29647,2390,E,1.0,35:10.0,25/09/2019,20/09/2019 00:00,25/10/2019,,4005.75,0.0,0.0
234,234,F29648,47,E,2.0,41:35.0,25/09/2019,25/09/2019 00:00,25/09/2019,,267.24,0.0,0.0
235,235,F29649,5915,E,2.0,19:28.0,25/09/2019,25/09/2019 00:00,10/10/2019,,1999.79,0.0,0.0
236,236,F29650,5039,E,1.0,30:20.0,26/09/2019,26/09/2019 00:00,26/10/2019,,1530.0,0.0,0.0
237,237,F29651,5039,E,1.0,51:05.0,26/09/2019,26/09/2019 00:00,26/10/2019,,2750.0,0.0,0.0
238,238,F29652,5596,E,3.0,13:24.0,26/09/2019,26/09/2019 00:00,26/09/2019,,2294.495,0.0,0.0
239,239,F29653,5046,E,4.0,52:46.0,26/09/2019,26/09/2019 00:00,26/09/2019,,560.0,0.0,0.0
240,240,F29654,5977,E,3.0,57:09.0,26/09/2019,26/09/2019 00:00,26/09/2019,,30.0,0.0,0.0
241,241,F29655,6611,E,3.0,02:31.0,26/09/2019,26/09/2019 00:00,26/09/2019,,703.6,0.0,0.0
242,242,F29656,6825,E,2.0,11:34.0,26/09/2019,26/09/2019 00:00,26/09/2019,,1228.5,0.0,0.0
243,243,F29657,4804,E,2.0,42:39.0,26/09/2019,20/09/2019 00:00,26/09/2019,,2421.0,0.0,0.0
244,244,F29658,6451,E,3.0,33:21.0,26/09/2019,23/09/2019 00:00,04/10/2019,,2360.0826,0.0,0.0
245,245,F29659,3931,E,2.0,45:46.0,26/09/2019,26/09/2019 00:00,26/09/2019,,165.0,0.0,0.0
246,246,F29660,43,E,1.0,57:04.0,26/09/2019,26/09/2019 00:00,26/10/2019,,17230.0,1723.0,0.0
247,247,F29661,6691,E,3.0,59:20.0,26/09/2019,26/09/2019 00:00,26/09/2019,,276.0,0.0,0.0
248,248,F29662,4831,E,2.0,08:07.0,26/09/2019,26/09/2019 00:00,26/09/2019,,2310.0,0.0,0.0
249,249,F29663,251,E,5.0,28:26.0,26/09/2019,26/09/2019 00:00,26/10/2019,,1250.0,0.0,0.0
250,250,F29664,6153,E,3.0,36:16.0,26/09/2019,26/09/2019 00:00,26/09/2019,,2391.355,0.0,0.0
251,251,F29665,5926,E,2.0,06:12.0,26/09/2019,24/09/2019 00:00,26/09/2019,,597.42,0.0,0.0
252,252,F29666,5926,E,2.0,10:11.0,26/09/2019,25/09/2019 00:00,26/09/2019,,563.6,0.0,0.0
253,253,F29667,5926,E,2.0,12:30.0,26/09/2019,24/09/2019 00:00,26/09/2019,,72.42,0.0,0.0
254,254,F29668,5926,E,2.0,13:39.0,26/09/2019,24/09/2019 00:00,26/09/2019,,380.0,0.0,0.0
255,255,F29669,5926,E,2.0,14:56.0,26/09/2019,24/09/2019 00:00,26/09/2019,,252.16,0.0,0.0
256,256,F29670,1586,E,2.0,28:39.0,26/09/2019,26/09/2019 00:00,26/09/2019,,144.0,0.0,0.0
257,257,F29671,5926,E,2.0,38:47.0,26/09/2019,26/09/2019 00:00,26/09/2019,,155.1706,0.0,0.0
258,258,F29672,4602,E,3.0,57:15.0,26/09/2019,26/09/2019 00:00,11/10/2019,,3855.7,0.0,0.0
259,259,F29673,5739,E,1.0,53:54.0,26/09/2019,26/09/2019 00:00,25/11/2019,,4410.0,0.0,0.0
260,260,F29674,6365,E,3.0,44:48.0,27/09/2019,27/09/2019 00:00,27/09/2019,,1096.86,0.0,0.0
262,262,F29676,6419,E,2.0,44:04.0,27/09/2019,18/09/2019 00:00,27/09/2019,,645.09,0.0,0.0
263,263,F29677,1020,E,2.0,08:37.0,27/09/2019,27/09/2019 00:00,27/10/2019,,4528.6,0.0,0.0
264,264,F29678,6844,E,2.0,27:22.0,27/09/2019,27/09/2019 00:00,27/09/2019,,600.0,0.0,0.0
265,265,F29679,6556,E,3.0,38:53.0,27/09/2019,27/09/2019 00:00,27/09/2019,,625.0,0.0,0.0
266,266,F29680,6184,E,2.0,27:50.0,27/09/2019,20/09/2019 00:00,27/09/2019,,1190.0,0.0,0.0
267,267,F29681,6854,E,2.0,42:14.0,27/09/2019,27/09/2019 00:00,27/09/2019,,1836.24,0.0,0.0
268,268,F29682,3108,E,2.0,24:09.0,27/09/2019,27/09/2019 00:00,27/09/2019,,1687.66,0.0,0.0
269,269,F29683,2029,E,3.0,49:05.0,27/09/2019,27/09/2019 00:00,12/10/2019,,21024.0,0.0,0.0
270,270,F29684,6365,E,2.0,44:11.0,27/09/2019,27/09/2019 00:00,27/09/2019,,2556.0,0.0,0.0
271,271,F29685,96,E,2.0,49:19.0,27/09/2019,19/09/2019 00:00,27/09/2019,,5392.32,0.0,0.0
272,272,F29686,4563,C,2.0,09:53.0,27/09/2019,27/09/2019 00:00,27/09/2019,30/09/2019,3662.76,0.0,0.0
273,273,F29687,728,E,1.0,52:19.0,27/09/2019,27/09/2019 00:00,26/11/2019,,155913.0,23386.95,0.0
274,274,F29688,6340,E,2.0,34:47.0,27/09/2019,19/09/2019 00:00,27/09/2019,,2366.4,0.0,0.0
275,275,F29689,3545,E,4.0,43:51.0,27/09/2019,27/09/2019 00:00,12/10/2019,,1440.0,0.0,0.0
276,276,F29690,6855,E,3.0,23:12.0,27/09/2019,27/09/2019 00:00,27/09/2019,,2855.5,0.0,0.0
277,277,F29691,42,E,2.0,24:41.0,30/09/2019,30/09/2019 00:00,30/10/2019,,3150.0,0.0,0.0
278,278,F29692,6856,E,2.0,46:37.0,30/09/2019,30/09/2019 00:00,30/09/2019,,527.63,0.0,0.0
279,279,F29693,6856,E,2.0,50:23.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1055.18,0.0,0.0
280,280,F29694,6847,E,2.0,13:13.0,30/09/2019,30/09/2019 00:00,30/09/2019,,6300.7327,0.0,0.0
281,281,F29695,5598,E,2.0,51:43.0,30/09/2019,30/09/2019 00:00,30/09/2019,,3196.0,0.0,0.0
282,282,F29696,5598,E,2.0,54:53.0,30/09/2019,30/09/2019 00:00,30/09/2019,,4938.0,0.0,0.0
283,283,F29697,6857,E,2.0,14:11.0,30/09/2019,30/09/2019 00:00,30/09/2019,,857.4,0.0,0.0
284,284,F29698,6844,E,2.0,50:50.0,30/09/2019,20/09/2019 00:00,30/09/2019,,53971.64,0.0,0.0
285,285,F29699,6858,E,3.0,25:10.0,30/09/2019,30/09/2019 00:00,30/09/2019,,777.1,0.0,0.0
286,286,F29700,6859,E,2.0,38:15.0,30/09/2019,30/09/2019 00:00,30/09/2019,,180.0,0.0,0.0
287,287,F29701,4486,E,2.0,51:52.0,30/09/2019,12/09/2019 00:00,30/09/2019,,1900.5,0.0,0.0
288,288,F29702,6486,E,2.0,02:07.0,30/09/2019,30/09/2019 00:00,30/09/2019,,332.76,0.0,0.0
289,289,F29703,5233,E,2.0,12:47.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1080.42,0.0,0.0
290,290,F29704,5926,E,2.0,49:32.0,30/09/2019,30/09/2019 00:00,30/09/2019,,2830.1724,0.0,0.0
291,291,F29705,4802,E,2.0,53:14.0,30/09/2019,30/09/2019 00:00,30/09/2019,,299.4369,0.0,0.0
292,292,F29706,2325,E,5.0,55:46.0,30/09/2019,30/09/2019 00:00,30/09/2019,,6737.1982,0.0,0.0
293,293,F29707,5926,E,2.0,57:33.0,30/09/2019,30/09/2019 00:00,30/09/2019,,11190.0,0.0,0.0
294,294,F29708,5493,E,,01:21.0,30/09/2019,30/09/2019 00:00,30/09/2019,,2700.0,0.0,0.0
295,295,F29709,4563,E,2.0,04:25.0,30/09/2019,30/09/2019 00:00,30/09/2019,,3662.7586,0.0,0.0
296,296,F29710,5926,E,2.0,07:24.0,30/09/2019,30/09/2019 00:00,30/09/2019,,5255.25,0.0,0.0
297,297,F29711,6576,E,3.0,10:02.0,30/09/2019,30/09/2019 00:00,30/09/2019,,3117.4482,0.0,0.0
298,298,F29712,3806,E,2.0,12:59.0,30/09/2019,30/09/2019 00:00,30/09/2019,,3356.844,0.0,0.0
299,299,F29713,1083,E,1.0,14:59.0,30/09/2019,30/09/2019 00:00,30/09/2019,,4070.5517,0.0,0.0
300,300,F29714,6322,E,2.0,16:37.0,30/09/2019,30/09/2019 00:00,30/09/2019,,8143.7931,0.0,0.0
301,301,F29715,5926,E,2.0,19:36.0,30/09/2019,30/09/2019 00:00,30/09/2019,,636.5517,0.0,0.0
302,302,F29716,5881,E,3.0,21:21.0,30/09/2019,30/09/2019 00:00,30/09/2019,,5570.6465,0.0,0.0
303,303,F29717,3455,E,3.0,23:01.0,30/09/2019,30/09/2019 00:00,30/09/2019,,3713.5948,0.0,0.0
304,304,F29718,5149,E,2.0,25:04.0,30/09/2019,30/09/2019 00:00,30/09/2019,,871.1551,0.0,0.0
305,305,F29719,1703,E,1.0,33:33.0,30/09/2019,30/09/2019 00:00,30/10/2019,,50994.0,0.0,0.0
306,306,F29720,6834,E,2.0,39:06.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1836.2068,0.0,0.0
307,307,F29721,6754,E,2.0,39:45.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1267.8965,0.0,0.0
308,308,F29722,5926,E,2.0,40:55.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1724.1379,0.0,0.0
309,309,F29723,6278,E,2.0,41:36.0,30/09/2019,30/09/2019 00:00,30/09/2019,,431.0344,0.0,0.0
310,310,F29724,5926,E,2.0,44:04.0,30/09/2019,30/09/2019 00:00,30/09/2019,,623.75,0.0,0.0
311,311,F29725,5926,E,2.0,44:11.0,30/09/2019,30/09/2019 00:00,30/09/2019,,498.2758,0.0,0.0
312,312,F29726,5598,E,2.0,46:02.0,30/09/2019,30/09/2019 00:00,30/09/2019,,571.6379,0.0,0.0
313,313,F29727,5523,E,2.0,46:04.0,30/09/2019,30/09/2019 00:00,30/09/2019,,1288.7931,0.0,0.0
314,314,F29728,5926,E,2.0,48:00.0,30/09/2019,30/09/2019 00:00,30/09/2019,,344.8275,0.0,0.0
315,315,F29729,5926,E,2.0,48:19.0,30/09/2019,30/09/2019 00:00,30/09/2019,,258.6206,0.0,0.0
316,316,F29730,5926,E,2.0,49:45.0,30/09/2019,30/09/2019 00:00,30/09/2019,,650.0,0.0,0.0
317,317,F29731,5926,E,2.0,50:36.0,30/09/2019,30/09/2019 00:00,30/09/2019,,332.7582,0.0,0.0
318,318,F29732,5926,E,2.0,51:21.0,30/09/2019,30/09/2019 00:00,30/09/2019,,862.0689,0.0,0.0
319,319,F29733,5926,E,2.0,52:41.0,30/09/2019,30/09/2019 00:00,30/09/2019,,7512.0,0.0,0.0
320,320,F29734,5438,E,1.0,27:05.0,02/10/2019,27/09/2019 00:00,01/11/2019,,14495.0,0.0,0.0
321,321,F29735,5418,E,2.0,36:28.0,02/10/2019,02/10/2019 00:00,02/10/2019,,1014.82,0.0,0.0
322,322,F29736,2385,E,4.0,45:58.0,02/10/2019,02/10/2019 00:00,01/11/2019,,23266.25,0.0,0.0
323,323,F29737,1965,E,2.0,57:08.0,02/10/2019,02/10/2019 00:00,17/10/2019,,976.5,146.48,0.0
324,324,F29738,3846,E,3.0,05:15.0,02/10/2019,30/09/2019 00:00,01/11/2019,,15085.3,0.0,0.0
325,325,F29739,6760,E,2.0,16:03.0,02/10/2019,02/10/2019 00:00,02/10/2019,,1164.5271,0.0,0.0
326,326,F29740,4486,E,2.0,46:38.0,02/10/2019,02/10/2019 00:00,02/10/2019,,2088.0,0.0,0.0
327,327,F29741,6862,E,2.0,55:24.0,02/10/2019,02/10/2019 00:00,02/10/2019,,224.136,0.0,0.0
328,328,F29742,3108,E,2.0,36:29.0,02/10/2019,02/10/2019 00:00,02/10/2019,,225.0,0.0,0.0
329,329,F29743,4631,E,2.0,51:03.0,02/10/2019,02/10/2019 00:00,01/11/2019,,1623.0,243.45,0.0
330,330,F29744,6278,E,2.0,20:01.0,02/10/2019,09/09/2019 00:00,02/10/2019,,682.76,0.0,0.0
331,331,F29745,5037,E,2.0,25:57.0,02/10/2019,02/10/2019 00:00,02/10/2019,,948.54,0.0,0.0
332,332,F29746,5258,E,2.0,44:30.0,02/10/2019,02/10/2019 00:00,02/10/2019,,270.1,0.0,0.0
333,333,F29747,5902,E,2.0,35:40.0,02/10/2019,02/10/2019 00:00,02/10/2019,,237.9324,0.0,0.0
334,334,F29748,3655,E,2.0,48:37.0,02/10/2019,02/10/2019 00:00,02/10/2019,,258.62,0.0,0.0
335,335,F29749,3655,E,2.0,50:47.0,02/10/2019,17/09/2019 00:00,02/10/2019,,5420.32,0.0,0.0
336,336,F29750,6,E,2.0,59:56.0,02/10/2019,02/10/2019 00:00,17/10/2019,,2655.0,0.0,0.0
338,338,F29752,5926,E,2.0,15:05.0,02/10/2019,02/10/2019 00:00,02/10/2019,,623.73,0.0,0.0
339,339,F29753,6720,E,,20:51.0,02/10/2019,02/10/2019 00:00,10/10/2019,,60000.0,0.0,0.0
340,340,F29754,251,E,3.0,25:55.0,03/10/2019,04/10/2019 00:00,02/11/2019,,10500.0,0.0,0.0
341,341,F29755,3610,E,4.0,19:47.0,03/10/2019,25/09/2019 00:00,02/11/2019,,1000.0,0.0,0.0
342,342,F29756,3610,E,4.0,22:53.0,03/10/2019,03/10/2019 00:00,02/11/2019,,1500.0,0.0,0.0
343,343,F29757,1083,E,3.0,50:19.0,03/10/2019,04/10/2019 00:00,03/10/2019,,4070.55,0.0,0.0
344,344,F29758,5926,E,2.0,39:22.0,03/10/2019,03/10/2019 00:00,03/10/2019,,633.96,0.0,0.0
345,345,F29759,4563,E,2.0,29:47.0,03/10/2019,03/10/2019 00:00,03/10/2019,,3662.7571,0.0,0.0
346,346,F29760,6322,E,2.0,58:09.0,03/10/2019,23/09/2019 00:00,03/10/2019,,8143.8,0.0,0.0
347,347,F29763,6295,E,2.0,20:55.0,03/10/2019,03/10/2019 00:00,03/10/2019,,1046.56,0.0,0.0
348,348,F29764,1429,C,4.0,02:51.0,03/10/2019,03/10/2019 00:00,02/11/2019,04/10/2019,1490.0,0.0,0.0
349,349,F29765,5106,E,2.0,18:43.0,03/10/2019,03/10/2019 00:00,03/10/2019,,460.0,0.0,0.0
350,350,F29766,6860,E,2.0,27:30.0,03/10/2019,03/10/2019 00:00,03/10/2019,,420.0862,0.0,0.0
351,351,F29767,5926,E,2.0,33:11.0,03/10/2019,02/10/2019 00:00,03/10/2019,,448.28,0.0,0.0
352,352,F29768,2746,E,2.0,45:30.0,03/10/2019,03/10/2019 00:00,03/10/2019,,2410.22,0.0,0.0
353,353,F29769,1965,E,2.0,51:20.0,03/10/2019,03/10/2019 00:00,18/10/2019,,6516.0,977.4,0.0
354,354,F29770,3182,E,2.0,05:17.0,03/10/2019,03/10/2019 00:00,03/10/2019,,3436.26,0.0,0.0
355,355,F29771,2385,E,4.0,19:07.0,03/10/2019,03/09/2019 00:00,02/11/2019,,16000.0,0.0,0.0
356,356,F29772,2265,C,2.0,24:07.0,03/10/2019,03/10/2019 00:00,18/10/2019,03/10/2019,1701.9,0.0,0.0
357,357,F29773,2265,E,2.0,26:01.0,03/10/2019,03/10/2019 00:00,18/10/2019,,1015.04,0.0,0.0
358,358,F29774,2265,E,2.0,28:38.0,03/10/2019,03/10/2019 00:00,18/10/2019,,1701.9,0.0,0.0
359,359,F29775,5926,E,2.0,50:14.0,03/10/2019,03/10/2019 00:00,03/10/2019,,284.53,0.0,0.0
360,360,F29776,4605,E,2.0,58:38.0,03/10/2019,03/10/2019 00:00,03/10/2019,,1100.3,0.0,0.0
361,361,F29777,5926,E,2.0,05:22.0,03/10/2019,02/10/2019 00:00,03/10/2019,,318.42,0.0,0.0
362,362,F29778,5926,E,2.0,07:28.0,03/10/2019,02/10/2019 00:00,03/10/2019,,56.71,0.0,0.0
363,363,F29779,3630,E,2.0,15:23.0,03/10/2019,03/10/2019 00:00,18/10/2019,,714.0,0.0,0.0
364,364,F29780,1429,E,4.0,06:37.0,04/10/2019,04/10/2019 00:00,03/11/2019,,1490.0,0.0,0.0
365,365,F29781,3610,E,4.0,21:26.0,04/10/2019,25/09/2019 00:00,03/11/2019,,400.0,0.0,0.0
366,366,F29782,9,E,3.0,36:42.0,04/10/2019,04/10/2019 00:00,03/11/2019,,7590.0,0.0,0.0
367,367,F29783,6576,E,3.0,43:44.0,04/10/2019,25/09/2019 00:00,04/10/2019,,3117.45,0.0,0.0
368,368,F29784,1053,E,3.0,02:02.0,04/10/2019,26/09/2019 00:00,03/11/2019,,8686.41,0.0,0.0
369,369,F29785,5926,E,2.0,16:14.0,04/10/2019,04/10/2019 00:00,04/10/2019,,813.8103,0.0,0.0
370,370,F29786,3063,E,2.0,19:42.0,04/10/2019,12/09/2019 00:00,04/10/2019,,1889.02,0.0,0.0
371,371,F29787,6864,E,4.0,46:18.0,04/10/2019,04/10/2019 00:00,04/10/2019,,2370.0,0.0,0.0
372,372,F29788,5148,E,2.0,00:19.0,04/10/2019,04/10/2019 00:00,19/10/2019,,3850.0,0.0,0.0
373,373,F29789,5847,E,2.0,05:54.0,04/10/2019,04/10/2019 00:00,04/10/2019,,7665.06,0.0,0.0
374,374,F29790,6741,E,2.0,14:41.0,04/10/2019,30/09/2019 00:00,04/10/2019,,258.62,0.0,0.0
375,375,F29791,6111,E,2.0,21:36.0,04/10/2019,04/10/2019 00:00,04/10/2019,,449.3,0.0,0.0
376,376,F29792,3806,E,2.0,55:27.0,04/10/2019,24/09/2019 00:00,04/10/2019,,3356.8444,0.0,0.0
377,377,F29793,5615,E,2.0,01:57.0,04/10/2019,25/09/2019 00:00,04/10/2019,,789.0,0.0,0.0
378,378,F29794,6396,E,2.0,04:53.0,04/10/2019,04/10/2019 00:00,04/10/2019,,813.92,0.0,0.0
379,379,F29795,161,E,4.0,28:52.0,04/10/2019,26/09/2019 00:00,03/11/2019,,1054.0,0.0,0.0
380,380,F29796,3545,E,4.0,37:45.0,04/10/2019,04/10/2019 00:00,19/10/2019,,1236.0,0.0,0.0
381,381,F29797,4649,E,2.0,53:42.0,04/10/2019,04/10/2019 00:00,04/10/2019,,1140.0,0.0,0.0
382,382,F29798,6865,E,2.0,02:18.0,04/10/2019,04/10/2019 00:00,04/10/2019,,349.14,0.0,0.0
383,383,F29799,2901,E,2.0,07:12.0,04/10/2019,04/10/2019 00:00,03/11/2019,,3430.0,0.0,0.0
384,384,F29800,6426,E,2.0,13:41.0,04/10/2019,04/10/2019 00:00,04/10/2019,,740.0,0.0,0.0
385,385,F29801,5068,E,2.0,54:35.0,04/10/2019,13/09/2019 00:00,18/11/2019,,3572.5,0.0,0.0
386,386,F29802,1159,C,,23:06.0,04/10/2019,04/10/2019 00:00,03/11/2019,04/10/2019,675.0,0.0,0.0
387,387,F29803,1159,E,3.0,25:02.0,04/10/2019,03/10/2019 00:00,03/11/2019,,2430.0,0.0,0.0
388,388,F29804,1159,E,3.0,29:15.0,04/10/2019,04/10/2019 00:00,03/11/2019,,675.0,0.0,0.0
389,389,F29805,3931,E,2.0,00:43.0,04/10/2019,04/10/2019 00:00,04/10/2019,,784.0,0.0,0.0
390,390,F29806,4776,E,2.0,35:38.0,04/10/2019,04/10/2019 00:00,04/10/2019,,2203.25,0.0,0.0
391,391,F29807,3610,E,4.0,12:45.0,04/10/2019,25/09/2019 00:00,03/11/2019,,5600.0,0.0,0.0
392,392,F29808,4766,E,2.0,10:34.0,04/10/2019,04/10/2019 00:00,04/10/2019,,113.4,0.0,0.0
393,393,F29809,6278,E,2.0,24:13.0,04/10/2019,24/09/2019 00:00,04/10/2019,,908.62,0.0,0.0
394,394,F29810,5926,E,6.0,28:18.0,04/10/2019,04/10/2019 00:00,04/10/2019,,340.0,0.0,0.0
395,395,F29811,4605,E,2.0,30:47.0,04/10/2019,04/10/2019 00:00,04/10/2019,,442.6,0.0,0.0
396,396,F29812,3930,E,4.0,01:06.0,07/10/2019,01/10/2019 00:00,06/11/2019,,72720.0,0.0,0.0
397,397,F29813,5926,E,2.0,15:37.0,07/10/2019,07/10/2019 00:00,07/10/2019,,784.62,0.0,0.0
398,398,F29814,2385,E,4.0,33:17.0,07/10/2019,09/09/2019 00:00,06/11/2019,,1200.0,0.0,0.0
399,399,F29815,6812,E,2.0,56:18.0,07/10/2019,07/10/2019 00:00,07/10/2019,,2609.25,0.0,0.0
400,400,F29816,5926,E,2.0,03:17.0,07/10/2019,07/10/2019 00:00,07/10/2019,,392.35,0.0,0.0
401,401,F29817,6867,E,2.0,54:39.0,07/10/2019,07/10/2019 00:00,07/10/2019,,410.3443,0.0,0.0
402,402,F29818,6861,E,2.0,06:08.0,07/10/2019,07/10/2019 00:00,07/10/2019,,6050.2,0.0,0.0
403,403,F29819,3803,E,6.0,45:36.0,07/10/2019,04/09/2019 00:00,22/10/2019,,2000.0,0.0,0.0
404,404,F29820,5926,E,2.0,09:03.0,07/10/2019,07/10/2019 00:00,07/10/2019,,650.0,0.0,0.0
405,405,F29821,5598,E,2.0,22:56.0,07/10/2019,01/10/2019 00:00,07/10/2019,,571.64,0.0,0.0
406,406,F29822,6754,E,2.0,27:11.0,07/10/2019,24/09/2019 00:00,07/10/2019,,1267.89,0.0,0.0
407,407,F29823,6369,E,2.0,09:03.0,07/10/2019,07/10/2019 00:00,07/10/2019,,3300.0,0.0,0.0
408,408,F29824,3852,E,1.0,51:12.0,08/10/2019,04/10/2019 00:00,23/10/2019,,2853.75,0.0,0.0
409,409,F29825,941,E,5.0,19:30.0,08/10/2019,08/10/2019 00:00,07/11/2019,,11100.0,0.0,0.0
410,410,F29826,5926,E,2.0,23:45.0,08/10/2019,08/10/2019 00:00,08/10/2019,,717.24,0.0,0.0
411,411,F29827,1852,C,2.0,29:07.0,08/10/2019,08/10/2019 00:00,23/10/2019,08/10/2019,659.8,0.0,0.0
412,412,F29828,3852,E,1.0,55:58.0,08/10/2019,04/10/2019 00:00,23/10/2019,,2427.5,0.0,0.0
413,413,F29829,6869,E,2.0,36:18.0,08/10/2019,08/10/2019 00:00,08/10/2019,,315.9,0.0,0.0
414,414,F29830,5926,E,2.0,51:27.0,08/10/2019,20/09/2019 00:00,08/10/2019,,498.28,0.0,0.0
415,415,F29831,4607,E,3.0,06:12.0,08/10/2019,08/10/2019 00:00,23/10/2019,,5800.0,0.0,0.0
416,416,F29832,4802,E,4.0,38:13.0,08/10/2019,08/10/2019 00:00,08/10/2019,,48.0,0.0,0.0
417,417,F29833,1852,E,2.0,36:30.0,08/10/2019,08/10/2019 00:00,23/10/2019,,659.7987,0.0,0.0
418,418,F29834,6870,E,2.0,20:20.0,08/10/2019,08/10/2019 00:00,08/10/2019,,5255.25,0.0,0.0
419,419,F29835,5926,E,2.0,25:57.0,08/10/2019,08/10/2019 00:00,08/10/2019,,44.84,0.0,0.0
420,420,F29836,5926,E,2.0,31:34.0,08/10/2019,08/10/2019 00:00,08/10/2019,,575.862,0.0,0.0
421,421,F29837,5926,E,2.0,14:37.0,08/10/2019,08/10/2019 00:00,08/10/2019,,1398.88,0.0,0.0
422,422,F29838,6582,E,2.0,19:55.0,09/10/2019,09/10/2019 00:00,09/10/2019,,3442.14,0.0,0.0
423,423,F29839,6111,E,2.0,29:59.0,09/10/2019,09/10/2019 00:00,09/10/2019,,1387.94,0.0,0.0
424,424,F29840,6871,E,2.0,45:48.0,09/10/2019,09/10/2019 00:00,09/10/2019,,47.42,0.0,0.0
425,425,F29841,2610,E,2.0,06:58.0,09/10/2019,01/10/2019 00:00,09/10/2019,,7512.0,0.0,0.0
426,426,F29842,6872,E,2.0,52:05.0,09/10/2019,09/10/2019 00:00,09/10/2019,,2120.16,0.0,0.0
427,427,F29843,5926,E,2.0,59:47.0,09/10/2019,09/10/2019 00:00,09/10/2019,,112.1,0.0,0.0
428,428,F29844,5493,E,3.0,07:22.0,09/10/2019,04/10/2019 00:00,09/10/2019,,5400.0,0.0,0.0
429,429,F29845,5728,E,1.0,31:43.0,09/10/2019,04/10/2019 00:00,09/10/2019,,4097.0,0.0,0.0
430,430,F29846,5728,E,1.0,46:14.0,09/10/2019,04/10/2019 00:00,09/10/2019,,3550.0,0.0,0.0
431,431,F29847,5728,E,1.0,50:11.0,09/10/2019,04/10/2019 00:00,09/10/2019,,10799.4,0.0,0.0
432,432,F29848,2390,E,1.0,13:06.0,09/10/2019,09/10/2019 00:00,08/11/2019,,350.0,0.0,0.0
433,433,F29849,5926,E,2.0,20:34.0,09/10/2019,09/10/2019 00:00,09/10/2019,,84.1379,0.0,0.0
434,434,F29850,1852,E,3.0,49:27.0,09/10/2019,09/10/2019 00:00,24/10/2019,,7125.9,0.0,0.0
435,435,F29851,2325,E,3.0,00:00.0,09/10/2019,27/09/2019 00:00,09/10/2019,,8421.5,0.0,0.0
436,436,F29852,960,E,2.0,41:54.0,10/10/2019,03/10/2019 00:00,25/10/2019,,1124.59,0.0,0.0
437,437,F29853,6864,E,4.0,47:45.0,10/10/2019,04/10/2019 00:00,10/10/2019,,2370.0,0.0,0.0
438,438,F29854,251,E,6.0,19:18.0,10/10/2019,04/10/2019 00:00,09/11/2019,,2465.0,0.0,0.0
439,439,F29855,4768,E,3.0,10:23.0,10/10/2019,10/10/2019 00:00,10/10/2019,,5542.5,0.0,0.0
440,440,F29856,4714,E,2.0,28:31.0,10/10/2019,10/10/2019 00:00,10/10/2019,,1402.95,0.0,0.0
441,441,F29857,6868,E,2.0,39:29.0,10/10/2019,10/10/2019 00:00,10/10/2019,,6870.79,0.0,0.0
442,442,F29858,6435,C,6.0,01:24.0,10/10/2019,10/09/2019 00:00,10/10/2019,10/10/2019,301.36106,0.0,0.0
443,443,F29859,6435,E,6.0,22:38.0,10/10/2019,10/09/2019 00:00,10/10/2019,,301.36106,0.0,0.0
444,444,F29860,5523,E,2.0,45:44.0,10/10/2019,03/10/2019 00:00,10/10/2019,,1332.8,0.0,0.0
445,445,F29861,6401,E,1.0,25:13.0,10/10/2019,04/10/2019 00:00,09/11/2019,,5589.0,0.0,0.0
446,446,F29862,5149,E,2.0,44:24.0,10/10/2019,10/10/2019 00:00,10/10/2019,,2726.52,0.0,0.0
447,447,F29863,3222,E,3.0,55:28.0,10/10/2019,10/10/2019 00:00,10/10/2019,,1363.26,0.0,0.0
448,448,F29864,664,C,2.0,17:24.0,10/10/2019,10/10/2019 00:00,25/10/2019,10/10/2019,4232.25,0.0,0.0
449,449,F29865,664,E,2.0,20:37.0,10/10/2019,10/10/2019 00:00,25/10/2019,,4232.25,0.0,0.0
450,450,F29866,664,E,2.0,28:55.0,10/10/2019,10/10/2019 00:00,25/10/2019,,10463.01,0.0,0.0
451,451,F29867,125,E,2.0,17:18.0,10/10/2019,10/10/2019 00:00,10/10/2019,,172.362,0.0,0.0
452,452,F29868,6873,E,2.0,34:31.0,10/10/2019,10/10/2019 00:00,10/10/2019,,444.62,0.0,0.0
